ID	log2fold	p	p.adj
ENSG00000259201	1.12	0.00315907210328	0.0198299562155
ENSG00000115339	0.16	0.495599135775	0.661103560916
ENSG00000259205	-0.81	0.0505777388863	0.140003335079
ENSG00000259207	0.27	0.501216752342	0.66552160602
ENSG00000262380	0.38	0.218916187902	0.386807901299
ENSG00000108528	0.46	5.03504769182E-05	0.0013732369153
ENSG00000263033	0.11	0.630605204505	0.768431169586
ENSG00000211645	0.32	0.621318470135	0.761618260028
ENSG00000108523	0.55	0.000325184521947	0.00438236294924
ENSG00000174990	0.8	0.235964035855	NA
ENSG00000103707	0.14	0.222027571602	0.390631682843
ENSG00000226220	0.12	0.792867077914	0.879447925614
ENSG00000226221	-0.04	0.926908263529	0.961262206164
ENSG00000266604	-1.39	0.000667601977273	0.00700094411015
ENSG00000266601	-0.34	0.0795866956314	0.190847207068
ENSG00000211642	0.08	0.901140227791	0.947478481329
ENSG00000148814	0.1	0.418565303006	0.593363454996
ENSG00000139641	-0.43	0.0155011483759	0.0608455332776
ENSG00000135119	-0.28	0.24178555551	0.412977804574
ENSG00000187753	0.03	0.946714464542	0.971778889715
ENSG00000162676	-0.86	0.00115558962827	0.0101367211458
ENSG00000135116	-0.9	0.0267706383867	0.0894037589922
ENSG00000135114	0.26	0.550333678056	0.705816848435
ENSG00000186481	-0.48	0.115634034581	0.247967860149
ENSG00000186480	-0.06	0.65253012159	0.78519370785
ENSG00000186487	-1.96	0.0435090738976	NA
ENSG00000185668	-0.03	0.947404335584	NA
ENSG00000165029	0.2	0.474079348362	0.643348857759
ENSG00000185666	-0.58	0.21628196457	0.383831398266
ENSG00000185664	-0.32	0.197929888407	0.361156597364
ENSG00000165025	0.41	0.00800309464538	0.0382618076812
ENSG00000185662	0.14	0.751441223912	0.854130259946
ENSG00000115598	0.87	0.300338345299	NA
ENSG00000250711	1.08	0.0765262731603	0.185913321342
ENSG00000070729	1.9	1.17000381977E-05	0.000550477588463
ENSG00000101363	0.33	0.0029226399628	0.0189111766112
ENSG00000115590	1.27	0.00945336271382	0.0429136006263
ENSG00000115592	0.59	0.174173610542	0.329980233864
ENSG00000101367	0.09	0.462330041451	0.632615697337
ENSG00000101365	0.17	0.0856795451117	0.20100892292
ENSG00000115596	0.38	0.146537863995	0.292484054245
ENSG00000133627	-0.16	0.164028149218	0.316098540835
ENSG00000243385	0.99	0.223714626019	NA
ENSG00000109436	-0.2	0.19106759106	0.352046265
ENSG00000250786	-0.21	0.663079736569	0.793181890972
ENSG00000180251	1.32	0.160779395248	NA
ENSG00000258555	-0.16	0.741423595097	0.847751169276
ENSG00000112640	0.15	0.121079770244	0.255466902753
ENSG00000258551	0.3	0.456323216659	0.627216433116
ENSG00000025293	-0.12	0.149696161618	0.296518116945
ENSG00000258559	-0.09	0.639739421718	0.775346664548
ENSG00000134020	-0.88	0.222165169196	NA
ENSG00000185591	0.22	0.10639164747	0.233789684309
ENSG00000185596	0.27	0.0845415402029	0.19922551057
ENSG00000183506	-0.03	0.887901845988	0.939828478459
ENSG00000027644	-0.65	0.316069973163	NA
ENSG00000183508	1.08	0.00707437577153	0.0351173197295
ENSG00000229521	-0.21	0.731477995002	NA
ENSG00000116819	-0.17	0.15746426699	0.306909161093
ENSG00000116815	0.42	0.0408504964395	0.120395053971
ENSG00000074590	-1.7	0.000293731724516	0.00412069683478
ENSG00000127337	-0.59	0.00527502258731	0.0283822530503
ENSG00000050165	-1.65	0.000504215691444	0.00579933588298
ENSG00000260645	-0.58	0.114155897268	0.245795519293
ENSG00000218358	0.41	0.439620797095	0.611843643232
ENSG00000218350	0.54	0.282001832558	0.457792093475
ENSG00000146755	-0.67	0.150055618829	0.297020771525
ENSG00000218357	-0.31	0.529466867207	0.689090682571
ENSG00000217128	-0.24	0.240307530486	0.411558864982
ENSG00000278513	0.25	0.639610950038	NA
ENSG00000138207	3.51	5.65521588147E-06	0.00034495363094
ENSG00000156170	-0.24	0.0650178430994	0.166029205883
ENSG00000055609	-0.37	0.0122801987738	0.0515563831045
ENSG00000184381	0.11	0.436437366272	0.609163872171
ENSG00000222108	-0.16	0.710157672331	0.827024355783
ENSG00000122406	-0.24	0.297875891585	0.474282027814
ENSG00000282951	0.61	0.000387197880832	0.00492286149149
ENSG00000126953	-0.38	0.00450863082498	0.0255019766901
ENSG00000186153	-0.15	0.273877994202	0.449075879099
ENSG00000164087	0.79	2.66994843471E-06	0.000225274646392
ENSG00000164086	0	0.979368517384	0.989509049648
ENSG00000164082	-0.82	0.00181291570938	0.0137127395448
ENSG00000164081	0.16	0.128876699283	0.267026398933
ENSG00000164080	-0.24	0.0118514349761	0.050360109082
ENSG00000242170	1.39	0.0175479975755	0.0663552010312
ENSG00000008735	0.34	0.228955774062	0.39853945182
ENSG00000164088	0.75	1.48230800393E-06	0.000159150245779
ENSG00000182676	0.49	0.200972079485	0.364890555086
ENSG00000182670	-0.49	0.000527159657087	0.00599165389598
ENSG00000100181	0.4	0.217651945674	0.385463902593
ENSG00000262815	0.43	0.220579589784	0.389063664457
ENSG00000262814	0.05	0.798229448496	0.882989794259
ENSG00000262810	-0.36	0.369989901855	0.548277585913
ENSG00000281912	0.05	0.869143119471	0.927753292492
ENSG00000150782	0.52	0.00494794937292	0.0271674982027
ENSG00000101166	-0.24	0.0376431911097	0.11372518954
ENSG00000251819	-0.6	0.129876864722	0.268508696922
ENSG00000211890	0	0.999850492196	0.999934775303
ENSG00000254865	0.59	0.362556393256	NA
ENSG00000280088	0.51	0.00149854837187	0.0120671750867
ENSG00000104957	0.09	0.383997483426	0.56183638574
ENSG00000104953	0.06	0.87570462916	0.931851979646
ENSG00000160781	0.66	0.0424880274978	0.12400441777
ENSG00000228335	-0.05	0.882177558441	0.936245002551
ENSG00000228330	0.11	0.751759360252	0.854216363378
ENSG00000198848	1.47	9.84627786611E-05	0.0021143210969
ENSG00000096746	0.16	0.277119899655	0.452526436164
ENSG00000106554	0.04	0.667457467642	0.796611377305
ENSG00000163882	-0.12	0.251079512188	0.423969162055
ENSG00000252546	0.91	0.137478299495	0.279772718002
ENSG00000163884	-1.1	0.0497969245016	NA
ENSG00000163885	-0.22	0.452588674947	0.62378160311
ENSG00000163888	-0.86	0.169964484861	NA
ENSG00000252549	0.28	0.416541437809	0.591519255272
ENSG00000199415	0.74	0.233381836315	NA
ENSG00000140259	0.07	0.537511752162	0.695158819169
ENSG00000140254	-0.52	0.399197959188	NA
ENSG00000160505	-0.53	0.426789806673	NA
ENSG00000237276	0.26	0.400388653348	0.577289062724
ENSG00000084444	-0.28	0.00818243053842	0.0388150163566
ENSG00000177369	-0.4	0.109527568883	0.238932624294
ENSG00000280620	-0.05	0.895199200141	0.944267020269
ENSG00000171798	-0.24	0.546531380412	0.702382960214
ENSG00000124440	0.66	0.488052773437	NA
ENSG00000124444	0.1	0.209729587514	0.376189085205
ENSG00000270236	-0.24	0.601865142364	0.747082599876
ENSG00000166908	0.06	0.546143371823	0.702175719584
ENSG00000166900	0.27	0.132109897062	0.271802968654
ENSG00000166902	0.12	0.053545400887	0.145612313685
ENSG00000169100	0.22	0.0719573773604	0.178095066222
ENSG00000169105	-0.08	0.504834263138	0.66823091575
ENSG00000125354	-0.25	0.0583289269729	0.154344101546
ENSG00000163263	-0.3	0.315018783127	0.491793255216
ENSG00000196505	0.04	0.705248299818	0.823651703405
ENSG00000257880	0.1	0.890541360829	NA
ENSG00000196503	-0.17	0.764072370937	NA
ENSG00000110455	-0.53	0.0938031425732	0.214427838822
ENSG00000196502	0.87	1.77863306801E-05	0.000739726924408
ENSG00000120440	-0.77	0.0987876388694	0.222162173736
ENSG00000170525	1.26	0.000149714506833	0.00267501944136
ENSG00000121653	-0.03	0.920595073166	0.957644888035
ENSG00000157353	0.06	0.582414805834	0.731502144444
ENSG00000241288	-0.62	0.0231736720678	0.0806803495684
ENSG00000282173	-1	0.000530985500425	0.00601969610802
ENSG00000157150	2.23	0.0151154326246	NA
ENSG00000198553	0.8	0.000497270081713	0.00573810426104
ENSG00000184144	0.11	0.802068892565	0.885226786492
ENSG00000187122	0.68	0.001957185152	0.0144228758025
ENSG00000166016	-0.47	0.024288359212	0.0833064740363
ENSG00000166012	-0.25	0.0576859578878	0.153106533418
ENSG00000008086	0.15	0.403824361529	0.580276082081
ENSG00000122043	0.16	0.649883247615	0.783080931313
ENSG00000122042	-0.37	0.0269293785369	0.0898074903619
ENSG00000162004	-0.24	0.342657028946	0.520598812399
ENSG00000201264	-0.09	0.88572088221	NA
ENSG00000270177	0.03	0.925432544023	0.960235412129
ENSG00000175857	-0.08	0.667267354777	0.796544739857
ENSG00000265874	0.51	0.0149194964033	0.0591666700286
ENSG00000270409	0.22	0.673823190738	NA
ENSG00000059122	0.22	0.259890573728	0.433754205066
ENSG00000167664	-0.46	0.103227579251	0.228914392567
ENSG00000158122	-0.1	0.404177887911	0.580528627382
ENSG00000137726	0.45	0.0508549257475	0.140508346313
ENSG00000137727	-0.94	0.0641235169011	0.164595717117
ENSG00000137720	-0.19	0.425657092659	0.599940094721
ENSG00000272931	-0.29	0.179980250545	0.337487860356
ENSG00000134108	0.08	0.495210919737	0.660986932752
ENSG00000272933	0.65	0.000278540535021	0.00399831204778
ENSG00000241404	-0.26	0.378037229423	0.55624875231
ENSG00000169629	-0.35	0.182872123886	0.341313784398
ENSG00000129744	0.96	0.128400898081	NA
ENSG00000129749	0.54	0.00277948001797	0.018267732774
ENSG00000154710	-0.2	0.153302748732	0.301247836184
ENSG00000232354	-0.2	0.282746777575	0.458360014914
ENSG00000232352	2.19	2.88437961188E-06	0.000234385477502
ENSG00000125898	0.34	0.0202043120205	0.0731905400101
ENSG00000234210	0.34	0.595739398794	NA
ENSG00000234211	1.13	0.0458159362335	0.130515059979
ENSG00000234219	0.8	0.00369691450362	0.0221413542166
ENSG00000253439	0.5	0.0483124397968	0.135375244627
ENSG00000253438	-0.38	0.194794049586	0.357207436387
ENSG00000129292	0.29	0.0493209288863	0.137438285451
ENSG00000129295	0.01	0.97398198051	0.986572913182
ENSG00000096088	0.01	0.982633121807	NA
ENSG00000170293	0.03	0.885507666281	0.938384703169
ENSG00000253430	1.42	0.000211442985586	0.00334921172363
ENSG00000205022	0.45	0.0786142422288	0.189222838264
ENSG00000257506	-0.33	0.44276670877	0.614923527404
ENSG00000087157	0.67	0.00302182378249	0.0192798695108
ENSG00000087152	0.27	0.00262002580923	0.0175623292154
ENSG00000083307	-0.34	0.395434188104	0.572696933607
ENSG00000110066	-0.04	0.710506908421	0.827198243783
ENSG00000114654	-0.1	0.797664683721	0.882714580615
ENSG00000274897	0.2	0.515300843985	0.677361831814
ENSG00000274898	-0.04	0.920302488765	0.957443835414
ENSG00000273329	-0.12	0.322392570403	0.499590576706
ENSG00000273328	-1.15	0.100894892497	NA
ENSG00000276945	-0.03	0.964929207904	NA
ENSG00000170439	5.33	3.59543077711E-16	4.26561907396E-12
ENSG00000273320	-0.05	0.93254956147	NA
ENSG00000273327	-0.84	0.0477816757986	0.134204971987
ENSG00000273325	0.48	0.458664448301	NA
ENSG00000170430	0.17	0.35049883474	0.528947169797
ENSG00000174950	2.31	0.00341467346463	0.0209905108727
ENSG00000174951	0.21	0.664187931872	0.793987165472
ENSG00000174953	-0.34	0.00653423032761	0.0332387646686
ENSG00000178605	0	0.988132192528	0.994123411673
ENSG00000178607	-0.29	0.135633213637	0.277081781592
ENSG00000081870	-0.27	0.0799021455429	0.191410207919
ENSG00000198400	-0.51	0.236311367948	0.407055981029
ENSG00000128165	0.59	0.010993191251	0.0477041773964
ENSG00000171522	-0.55	2.62296126604E-05	0.000937313628323
ENSG00000120370	-0.53	0.0291853077486	0.0953309876254
ENSG00000136802	-0.02	0.839805050861	0.91040269768
ENSG00000136807	0.14	0.0990253517816	0.222528037416
ENSG00000258741	0.79	0.0049412729831	0.0271514199029
ENSG00000262410	-0.64	0.164818801108	0.317230735941
ENSG00000075089	-0.44	0.0874372009473	0.204103286186
ENSG00000271755	-0.34	0.459670127918	0.630064014538
ENSG00000248592	0.17	0.425027808081	0.59951609976
ENSG00000279977	0.45	0.189270005642	0.349575674778
ENSG00000175606	0.29	0.0940606985887	0.214851006557
ENSG00000175604	0.69	0.0049091020311	0.0270262582353
ENSG00000175602	0.05	0.764045814214	0.861534908505
ENSG00000175600	0.26	0.386826620504	0.56407460984
ENSG00000047932	-0.7	7.50147800918E-05	0.00175884456721
ENSG00000105261	-0.46	0.384212642809	0.562024387435
ENSG00000131634	-0.7	0.013220630653	0.054235671531
ENSG00000199753	0.05	0.866268307019	0.926147427512
ENSG00000199751	-1.54	0.0298892635292	NA
ENSG00000108091	-0.11	0.174135131193	0.329943175992
ENSG00000108094	-0.19	0.064893517872	0.165836660427
ENSG00000221926	-0.02	0.908424340518	0.951197773788
ENSG00000274220	-0.61	0.0233916917601	0.0812290446485
ENSG00000221923	-0.42	0.0354375214747	0.108933995278
ENSG00000149582	-0.43	0.106129207367	0.233472448767
ENSG00000237738	0.02	0.960807937384	0.980013357617
ENSG00000177600	-0.14	0.410507680894	0.585579310585
ENSG00000237737	0.41	0.501623283492	NA
ENSG00000237732	2.27	0.000779224026519	0.00775563242502
ENSG00000177606	0.08	0.629201026145	0.767646660341
ENSG00000133678	-0.02	0.83661210699	0.908186113764
ENSG00000137824	-0.18	0.0929457520353	0.213015392265
ENSG00000172071	-0.65	4.20551960518E-06	0.000283490253385
ENSG00000188243	-0.11	0.755111472875	0.856218387847
ENSG00000188242	-0.24	0.13169171198	0.271271893556
ENSG00000147789	0.03	0.612864250225	0.755207532067
ENSG00000233293	0.06	0.884066121174	0.937593804395
ENSG00000233297	-0.79	0.0446609993951	0.128279408503
ENSG00000233296	-0.17	0.811821741129	0.891970990223
ENSG00000136111	-0.83	0.00185270029983	0.0138765381043
ENSG00000259954	-0.35	0.192136309829	0.353685830847
ENSG00000145882	-0.14	0.293108541888	0.469005292463
ENSG00000259956	-0.05	0.335923023956	0.514518900738
ENSG00000259952	-0.18	0.612283577896	0.754871907738
ENSG00000115866	-0.26	0.021865088543	0.0775297628254
ENSG00000259959	-0.04	0.875689446152	0.931851979646
ENSG00000260528	0.8	0.00301596607866	0.0192632148357
ENSG00000074755	-0.07	0.544667952232	0.70093725841
ENSG00000066382	0.14	0.674399676992	0.801751367086
ENSG00000137821	-0.62	0.250297602403	0.423040210116
ENSG00000022267	-0.05	0.85965552719	0.922856913051
ENSG00000275302	-0.61	0.0022565128784	0.0157942588727
ENSG00000188869	-0.26	0.598264709056	0.744200695883
ENSG00000188868	-0.48	0.0449958311079	0.128893865157
ENSG00000207005	-0.1	0.864772748316	NA
ENSG00000271412	1.36	0.0345108946508	NA
ENSG00000271414	-0.5	0.479057574729	NA
ENSG00000196839	0.06	0.752404026469	0.854798579278
ENSG00000229800	-1.06	0.019826356662	0.0722269692524
ENSG00000224831	0.56	0.00366261319585	0.0220239447316
ENSG00000229809	0.21	0.0452567736054	0.129467888704
ENSG00000229808	0.5	0.0542085194866	0.146900382638
ENSG00000172927	0.65	0.0993060958586	0.222989003315
ENSG00000172922	0.25	0.0226420964891	0.0793225550705
ENSG00000100342	0.33	0.238591733561	0.409823704498
ENSG00000100346	-0.52	0.0634680505798	0.163425925573
ENSG00000100347	0.09	0.364565504574	0.542685714713
ENSG00000100345	0.37	0.0626893916454	0.161912907909
ENSG00000100348	0.31	0.000771678276334	0.00770910223014
ENSG00000173039	0.26	0.0243000930862	0.0833264323416
ENSG00000233121	0.38	0.485730770288	NA
ENSG00000233122	-0.51	0.0546809953051	0.147684933029
ENSG00000238278	-0.2	0.530391796607	0.68986112755
ENSG00000238279	0.58	0.0557450014909	0.14973029153
ENSG00000235609	-0.03	0.876666520869	0.932261157495
ENSG00000224786	-0.51	0.305183880657	0.481540305907
ENSG00000174564	0.1	0.634892697179	0.77163910027
ENSG00000174567	0.44	0.546572907668	NA
ENSG00000181381	0.36	0.200687704083	0.364527998371
ENSG00000116741	0.58	0.0273123638364	0.090803946912
ENSG00000116747	-0.33	0.0155819399905	0.0610919154154
ENSG00000099795	0.33	0.00897975602412	0.0414960691103
ENSG00000099797	0.11	0.436709002506	0.609312516615
ENSG00000228817	0.28	0.0958194143879	0.217533489362
ENSG00000261286	-0.47	0.209340884778	0.375708381666
ENSG00000266066	0.5	0.171289492963	0.326015864604
ENSG00000026025	0.88	1.62732441457E-06	0.000168616391742
ENSG00000172247	-0.06	0.856438259676	0.921079407688
ENSG00000262959	0.38	0.498187373061	NA
ENSG00000236956	0.26	0.67298221701	NA
ENSG00000260884	-0.27	0.111163876984	0.241326301288
ENSG00000236953	0.45	0.190989435141	0.351984257632
ENSG00000107372	-0.03	0.837550674733	0.908997045697
ENSG00000107371	0.07	0.428635257654	0.602277337219
ENSG00000140497	0.29	0.00278940689813	0.0183134542642
ENSG00000254635	0.12	0.37583232711	0.55410609744
ENSG00000106028	0.08	0.553948295766	0.708400679548
ENSG00000266392	-0.27	0.57287098624	0.723883414714
ENSG00000266397	-0.38	0.416848121351	0.59174228079
ENSG00000234558	-0.11	0.826848773665	NA
ENSG00000262481	-0.83	0.210513050546	NA
ENSG00000262482	0.24	0.476375313114	0.644992574983
ENSG00000228037	-0.11	0.626413002698	0.76525396324
ENSG00000113719	0.69	0.000653588016533	0.0069079449694
ENSG00000180479	-0.74	0.00152537546713	0.0121947806887
ENSG00000113712	0.08	0.374567261378	0.552884335426
ENSG00000220205	0.06	0.657074975737	0.788383648073
ENSG00000113716	-0.04	0.660984323942	0.791769952288
ENSG00000276116	-0.39	0.273510815303	0.448752912841
ENSG00000184465	-0.7	0.000565248341492	0.00624695512199
ENSG00000013573	-0.62	0.0919890697692	0.211360186645
ENSG00000163069	-0.92	1.27032039484E-06	0.000146469092519
ENSG00000165997	-0.48	0.00743703969436	0.0363547750037
ENSG00000111713	-0.49	0.370959760705	0.549035254616
ENSG00000228784	-0.01	0.912995172752	0.953375410776
ENSG00000111711	-0.46	0.0235038669171	0.0814602214977
ENSG00000111716	-0.37	0.120163804937	0.254325819601
ENSG00000239608	-0.57	0.342860024475	NA
ENSG00000228782	-0.34	0.0890833687724	0.206584262532
ENSG00000079335	-0.71	0.000488674822472	0.00566729041428
ENSG00000239605	0.82	0.014432540194	0.0576912590506
ENSG00000079332	-0.06	0.429920907117	0.603426815347
ENSG00000107957	-0.45	0.043554042708	0.126045898936
ENSG00000107954	0.23	0.331776279362	0.509935714258
ENSG00000145777	-0.36	0.620140529263	NA
ENSG00000107951	-0.43	1.95841975224E-06	0.000186624031651
ENSG00000245711	-1.37	0.0131640842176	0.0540878597948
ENSG00000107959	-0.02	0.884736489339	0.937942427801
ENSG00000169692	0.88	7.66227159813E-08	2.59729114972E-05
ENSG00000261758	-0.15	0.813329306159	NA
ENSG00000278768	-0.19	0.268813403143	0.443591656567
ENSG00000261754	-1.12	5.10774861601E-05	0.00139146566201
ENSG00000168564	-0.39	0.00437978421547	0.0249756115993
ENSG00000168566	-0.11	0.381378171761	0.559404418491
ENSG00000168569	-0.12	0.2785834852	0.454186404894
ENSG00000262227	-0.63	0.0120597321721	0.0509895447219
ENSG00000226851	-0.26	0.615859346645	0.757548500632
ENSG00000262223	0.28	0.663561760819	NA
ENSG00000225492	-0.44	0.358642574276	0.53673106291
ENSG00000229780	-0.14	0.654020128525	0.78575137264
ENSG00000229781	-0.78	0.233084481941	NA
ENSG00000149646	0.11	0.815010060084	0.894185911391
ENSG00000184389	0.36	0.329283696281	0.507345829356
ENSG00000156172	-0.54	0.00883539549751	0.0410106150949
ENSG00000156171	0.15	0.223776582162	0.392647396401
ENSG00000138814	0.05	0.721916493974	0.834782216008
ENSG00000184384	-0.44	0.00218180065121	0.0154497863417
ENSG00000184385	0.56	0.484519100362	0.652063198625
ENSG00000105708	-0.37	0.0110771181962	0.0479368704283
ENSG00000214955	0.28	0.52312653909	0.683750304707
ENSG00000214954	-0.07	0.678392863806	0.804443072084
ENSG00000105701	0.35	0.235336217083	0.406054229126
ENSG00000105700	0.2	0.0092277022481	0.0422611308518
ENSG00000105705	0.29	0.00331005114967	0.0204960578495
ENSG00000105707	1.43	0.000636345011243	0.00676319943912
ENSG00000244346	1.04	0.00240566000953	0.0165061062875
ENSG00000166257	-0.46	0.236919820908	0.407778435406
ENSG00000166250	-0.06	0.741845299545	0.848150008076
ENSG00000012223	0.3	0.615635099407	0.757390451534
ENSG00000075426	0.42	0.046920490986	0.13252343889
ENSG00000152413	-0.88	0.00013139973465	0.00249392046216
ENSG00000181404	0.04	0.902875298777	0.948400774243
ENSG00000181409	0.55	0.0171291143433	0.0653229870038
ENSG00000008083	-0.11	0.460146812479	0.63035411157
ENSG00000166788	-0.2	0.084686520161	0.199487913271
ENSG00000166783	0.05	0.727264483699	0.838632048852
ENSG00000166780	-0.15	0.386475774855	0.563920424776
ENSG00000244691	0.08	0.854319644712	0.92010566165
ENSG00000186834	-0.06	0.526916567874	0.686733841729
ENSG00000186831	-1.94	0.12250853794	0.257679513185
ENSG00000260572	-0.54	0.0966984661984	0.218937137973
ENSG00000260571	0.35	0.568360745901	NA
ENSG00000254211	1.25	0.000438860868025	0.00532649139463
ENSG00000183018	0	0.999600573501	0.999726971888
ENSG00000121236	0.32	0.385638159833	0.563345580035
ENSG00000113522	-0.12	0.550634006402	0.706083021717
ENSG00000113520	-0.55	0.208169552509	0.374342337396
ENSG00000245719	-1.33	0.105675171362	0.232689352828
ENSG00000251595	-0.66	0.00341395373935	0.0209905108727
ENSG00000251593	0.27	0.247815197201	0.420131394626
ENSG00000154153	-0.1	0.581943313015	0.731103453763
ENSG00000101280	-0.17	0.538296219845	0.69568640991
ENSG00000101282	-1.17	0.0182998454692	0.068348612198
ENSG00000240291	-0.49	0.0254647031633	0.086367420906
ENSG00000005486	0.38	0.00329340079521	0.0204142669981
ENSG00000228818	0.2	0.626065344526	0.765088777321
ENSG00000005483	0.09	0.425776769237	0.600015186829
ENSG00000228816	-0.31	0.582425624985	NA
ENSG00000223842	-0.08	0.887985828865	0.939833522785
ENSG00000283236	-0.75	0.000175354583901	0.00295932686117
ENSG00000165259	-0.24	0.193783317114	0.355916909087
ENSG00000185418	-0.51	0.000343042804572	0.00454141179108
ENSG00000185414	0.05	0.63179301392	0.769409411293
ENSG00000101138	0	0.947167111595	0.971952149119
ENSG00000113597	-0.33	0.0791250581414	0.190025604211
ENSG00000101132	-0.2	0.627861774656	0.766536113358
ENSG00000196312	0.2	0.031881010625	0.101268088368
ENSG00000196313	-0.2	0.112779673613	0.243830168154
ENSG00000257743	0.69	0.0421636120409	0.123209136269
ENSG00000257740	-0.15	0.50448879809	0.66810906966
ENSG00000179532	-0.48	0.0103295819735	0.045572889592
ENSG00000255670	-0.04	0.891380145904	0.941829634502
ENSG00000283234	-0.43	0.355102340331	0.53355295918
ENSG00000169019	0.01	0.965471617753	0.982826828523
ENSG00000090447	-0.18	0.25771424253	0.431518138929
ENSG00000213246	0.41	0.00316238622406	0.0198405870768
ENSG00000183718	-0.47	0.00952560854874	0.0430999934744
ENSG00000250240	-1.36	0.0228896154324	NA
ENSG00000257298	-0.45	0.302450869006	0.478468845908
ENSG00000155287	0.19	0.0799020584732	0.191410207919
ENSG00000211827	-2.02	0.000120832789489	0.00237148091729
ENSG00000211820	-0.77	0.0116511859804	0.0498035202565
ENSG00000211821	-0.98	0.0866798554712	0.202674380235
ENSG00000256167	-0.71	0.113579200102	0.244933859858
ENSG00000255582	-1.93	0.00576065225827	0.0303379941957
ENSG00000255587	-0.87	7.6252299682E-06	0.000421563845445
ENSG00000255585	-0.36	0.13591589152	0.277539782616
ENSG00000253532	0.19	0.726231533792	NA
ENSG00000253534	-0.12	0.854457498103	NA
ENSG00000253537	-0.77	0.0978290982872	0.220807952382
ENSG00000124813	-0.52	0.000184888822522	0.00307346742877
ENSG00000198648	-0.58	1.05331537889E-06	0.000131542459527
ENSG00000164124	0.76	0.00328539852925	0.0203912990588
ENSG00000164125	0.71	0.00764363161227	0.0370517039624
ENSG00000164120	0.09	0.874761936168	0.931237436466
ENSG00000198643	0.24	0.538229720764	0.69568640991
ENSG00000164123	0.5	0.277007859773	0.452456976436
ENSG00000171729	0.73	0.00637948337028	0.0326444643972
ENSG00000197299	-0.54	7.45209115134E-05	0.00175596326109
ENSG00000148384	-0.27	0.0910060670525	0.209677945705
ENSG00000171720	0.15	0.0241460386199	0.0829742511766
ENSG00000211828	-2.19	1.55213074318E-05	0.000678249691973
ENSG00000171722	-2.03	0.0330371380045	NA
ENSG00000171723	-0.23	0.104626085914	0.231108524163
ENSG00000100664	-0.1	0.271811894224	0.446923472119
ENSG00000211829	-0.99	0.000804687319719	0.00791937815109
ENSG00000230002	-0.04	0.838406551405	0.909551511144
ENSG00000176714	-0.13	0.477131957075	0.645557413994
ENSG00000230006	-0.39	0.317738175662	0.494866519994
ENSG00000107036	-0.17	0.240630527269	0.411894470569
ENSG00000125618	0.28	0.575052387259	0.725583729283
ENSG00000211825	-1.33	1.99906085483E-05	0.000796292118428
ENSG00000125611	0.47	3.95667744812E-05	0.001191421859
ENSG00000109171	-0.17	0.099720734084	0.223434709948
ENSG00000254985	0.32	0.444601082309	0.616352797443
ENSG00000254986	0.27	0.0400102794658	0.118655656938
ENSG00000254988	1.71	0.00429181626219	NA
ENSG00000207208	0.53	0.0560663131077	0.150440063035
ENSG00000171097	0.13	0.36099496866	0.539265211305
ENSG00000171094	-0.04	0.910474232599	0.951890957385
ENSG00000235257	0.38	0.201597509188	0.365767372535
ENSG00000123612	-1.31	0.000605781931847	0.00654005195119
ENSG00000123610	0.7	0.0811120623441	0.193566027889
ENSG00000225953	1.31	0.0745040910921	NA
ENSG00000083720	-0.64	0.00036198153326	0.00470875526803
ENSG00000204556	-0.13	0.7503343227	0.853332669144
ENSG00000178726	0.53	0.056377834778	0.150920501816
ENSG00000200075	0.45	0.288775811388	0.464138213955
ENSG00000263370	0.51	0.0197240219963	0.0719907081876
ENSG00000206892	1.12	0.076334498111	NA
ENSG00000277151	0.28	0.125581544172	0.262101717403
ENSG00000272305	-0.19	0.429574339315	0.603132539839
ENSG00000272308	0.05	0.856801714071	0.921154996078
ENSG00000277159	-0.24	0.618795996486	0.759624988598
ENSG00000132874	-0.44	0.12785772152	0.265657444503
ENSG00000052344	0.11	0.74602865813	0.850842009138
ENSG00000132879	-0.16	0.342148655328	0.520083490943
ENSG00000177192	-0.06	0.670348615075	0.79893675918
ENSG00000177197	-0.73	0.319884932614	NA
ENSG00000141232	-0.4	0.0309567015435	0.0993831165235
ENSG00000205609	0.18	0.573960321962	0.724719589161
ENSG00000249409	1.54	0.00150124369225	0.0120791828856
ENSG00000241678	-0.17	0.540858027986	0.697358000764
ENSG00000241679	-0.08	0.757075721078	0.857344635604
ENSG00000253392	-0.03	0.942216359339	0.969426319244
ENSG00000245958	0.17	0.381337924	0.559404418491
ENSG00000253394	0.64	0.100422417003	0.224497195111
ENSG00000245954	-0.23	0.492608959633	0.658699655913
ENSG00000201388	0.01	0.980474091844	0.989902529626
ENSG00000047662	-0.01	0.922699501551	0.958847759394
ENSG00000162946	0.38	0.0657397786367	0.167171092862
ENSG00000279469	0.19	0.47036112132	0.640153997012
ENSG00000271659	-1.21	0.00627872032688	0.0322610385267
ENSG00000279464	-0.17	0.601574098723	0.746845805649
ENSG00000114656	0.52	0.00865643011412	0.0404039317632
ENSG00000227550	0.3	0.410640055148	0.585697717514
ENSG00000128708	0.08	0.787021612621	0.875624739732
ENSG00000005812	-0.38	0.0507320861205	0.14028329326
ENSG00000279799	0.07	0.765530423372	0.862389302842
ENSG00000157343	0.67	0.0333332747808	0.104288723368
ENSG00000136689	0.74	0.000911190362743	0.00861383463234
ENSG00000136682	-0.27	0.141566909841	0.285227871586
